38.66391067,32.92172297,30.95322038,33.66242435,40.59072271,49.56382142,55.45793967,54.79620313,50.55438692,45.2898728,39.32697347,33.82724618,28.67780649,22.74617024,15.9,19.85472448,21.38770709,23.2853638,26.07846291,29.88129834,34.01006269,36.58230048,34.45906118,28.63609352,23.82503269,20.89363355,19.16543503,18.23791741,18.04823163,19.02825818,21.31953143,23.9118524,25.77515679,27.31128845,29.40920161,32.64478484
50.22453839,38.07929794,25,38.72169045,49.92991323,58.97616777,61.67289609,58.27637829,53.1857775,48.38518372,42.45623105,36.78647435,33.09276099,28.50271048,23.81441499,22.83477741,23.80310584,26.23799019,30.10563043,34.66924712,38.79252948,41.09225929,39.02446835,32.98353031,27.42258971,23.54410146,20.79284297,18.98144481,16.7,20.13841268,23.4707166,25.80471647,26.9939038,28.36764313,31.08086029,35.44435471
85.89571766,65.71387585,55.95314132,60.83779032,67.15830884,69.05194351,67.32310789,61.86362395,55.50296147,51.08499275,45.91434401,39.52886501,32,34.46056616,29.50501391,20.7,27.04119029,30.96889483,35.70666725,39.87628338,43.20605872,45.16236846,43.37418504,37.58683019,32.04773369,28.1971492,25.03496142,22.62581791,22.15380207,24.41639545,26.58358099,27.21298595,27.75581067,29.48577857,33.64128395,39.36143927
155.5545396,134.5471814,114.7211671,94.422442,79.35815931,74.57390765,71.54495699,66.69257723,59.27451475,50,49.89170117,44.26101866,41,40.84829655,37.92240044,34.40865327,35.11777197,38.31761629,41.37707659,43.92031063,46.70257052,48.73051536,47.27176072,41.60203433,35.93850491,32.79513675,30.89893636,29.37410312,29.35000713,30.14270575,29.09489662,26.8,28.46441248,31.55961894,38.00892145,43.96878514
220.1134402,196.8653069,166.2872523,120.1476945,63.3,77.45495786,74.16078647,72.43270941,68.61179219,61.52564749,56.01746398,52.04067362,50.59361732,49.33499193,47.28615521,45.53063462,44.75479241,44.63412256,44.43001404,46.52011569,50.03102161,52.23526125,50.83268302,45.31668665,38.69580604,35.12706391,34.05085506,34.02476084,33.63529773,34,31.5839921,29.76687676,30.83975171,36.2245506,43.64166352,47.58797565
265.091302,241.6245225,176,154.7252004,104.7866701,83.85538349,69,77.49773851,78.6,72.1005337,64.75871586,61.02943341,62.3,57.5973207,47.7,47,50.62925348,49.61030757,38,50.72941895,54.9139374,55.75221283,53.70201718,49.24432328,42.06057518,37.07300917,32,37.66597722,37.758775,35.81298034,34.48236237,33.82762523,36.27033815,42.29790559,47.32686624,49.31921547
294.4020772,337,239.6283882,188.3866252,133.6349088,99.13276959,89.42413974,90.53257562,87.46184856,82.19716935,74.92699213,71.17342631,71.34793948,70.77925955,64.31018653,59.10839599,58.73521063,59.52721504,59.64583508,60.93274581,61.41387551,58.43051002,55.08225719,52.55241959,47.27739647,42.78837154,42.62022683,45.64674492,45.59991207,42.99767093,41.03641318,40.79877487,42.61240258,45.23662499,47.74174355,51.3
305.860081,293.1902596,265.0096421,220.3012323,164.0316565,125.9535228,120.6244719,124.2046169,115.7019041,101.2452042,89.09778072,86.15835183,88.76346362,81,84.37354413,75.86343102,71.04759894,69.37491553,72,68.61461554,66.91620049,60.85793647,53,54.65893343,52.69317655,51.09070075,51.57446213,54,52.74688777,52.63787956,51.64555731,49.38298099,46.844434,45.20178208,45.22096299,46.64214724
323.4061064,295.2906324,278.8675487,249.3788079,195.0061809,151.4168044,144.2928011,157,139.0472528,121.6299685,104.8543301,101.1527793,105.6883647,134,103.0900046,93.81500449,85.05788472,76.8010237,69,68,71.65032298,66.70218393,60.17523182,58.222164,57.71335459,57.95768432,58.09174479,57.55437386,59.44830574,62.81222715,61.95338639,56.3040361,50.35725885,45.5264724,41,44.025323
365.3282444,242,293.3518219,275.3603386,224.4735654,170.1044933,152.682991,150.3281017,145.361406,133.3424881,118.950427,114.4798437,116.7648434,118.8847038,116.6469922,111.2103865,103.1963548,90.73387008,81.16153403,80,78.88785445,77.39232502,72.09707493,66.99320902,63.31824088,62.03859678,63,63.09756014,68.13498036,72.51689586,69.06508434,60.27634337,54.47517704,48.75604392,44.64842395,43.3
500.6,367.4482599,327.3219875,301.7433436,252.7510784,190.1134722,160.7260945,153.0766971,149.0234212,143.14822,137.2018537,135.7967637,137.8331099,141.3078989,142.0799886,132.472899,108.9,113.9781888,101.9612567,95.39351031,97.32712692,100.9491926,98.20728832,86.8626321,72.72897131,65.63994932,64.48230176,67.21006557,73.85270655,81,72.31980944,61.62816979,57.3,52.57631244,46.96609499,44.57221459
439.2953426,403.812274,363.1531209,328.7161409,279.7941914,214.8485545,174.8163755,162.2311374,161.3287319,167.2383973,176.0228371,182.1587059,187.0683438,191.4805624,189.8890637,176.5158892,159.4861276,150.2550096,140.8916832,137.6194359,143.2046835,147.9079592,143.5717662,125.387524,96.17166134,75.97759159,69.81780223,71.21844968,75.27191436,76.52534971,72.00427274,62.83352267,57.66064235,54.16508045,49.39145679,46.14413414
435.647678,413.6934091,383.8301449,350.3418164,304.1405479,243.7278053,201.3839982,191.5115283,204.4517004,227.6293441,242.4732047,244.2449072,240.9148472,237.1173966,232.8680247,223.4058943,203.9394866,184.4286659,168.319798,172.6009057,186.1409306,188.576957,182.3027729,167.4232584,138.6458249,103.9052421,83.05110727,76.59817745,76.1254642,75.32311221,71.11740256,64.13470846,58.9434147,55.32408654,51.4375683,48.1569107
433.4399274,417.2104455,394.4694797,365.4451988,325.7679122,279.2257047,254.5048637,265.589344,292.7854183,309.9388225,308.1690896,294.4921159,277.4407564,262.9193748,253.6036777,271.3,158,203.8008112,124.7,186.1102102,217,204.7702724,197.4929731,188.1424973,174.0426009,146.7058766,112.1247559,89.22627401,80.13389047,76.21691987,71.94748202,66.49492006,61.74490706,58.09434302,54.70046143,51.6564754
431.8808333,418.7603894,400.5671748,377.0520292,349.4354942,331.5496431,341.827606,364.8066408,376.6642109,372.5460158,357.4335627,335.4996836,309.2556173,284.2948206,267.3987383,232.3,352.3,230.6063079,172,203.91182,217.0614412,213.3774335,198.3683769,192.234124,188.4051506,177.0938557,150.3496992,115.6044228,93.17457616,83.99908595,79.65544302,75.96641605,72.28986292,68.87718713,65.66990146,62.65505622
430.7716759,419.8540736,405.7471063,390.9979827,385.7014103,401.6739638,423.5164187,432.4654679,427.7561038,413.8742516,395.3896303,374.3100121,347.3824323,314.4116111,236,286.6902294,283.8699227,258.0502517,232.6855642,239.7017973,254.0218069,230.2234408,170.8,195.0506507,195.5768041,191.7025178,177.0696757,146.1598324,115.9946107,103.3453952,100.4768038,99.31993543,97.3279825,94.4872932,91.41764557,88.38533031
430.3757806,422.0945765,414.6218552,416.3022016,436.0227104,459.6132395,470.617161,470.2229258,461.6809026,446.0045802,425.6880634,406.752216,387.6264603,359.3095659,355,332.5970671,334.0352986,299.6078943,207,275.8728691,342,254.839238,217.2051363,207.3021162,204.3982451,200.8427487,190.0232915,161.5937376,129.7518546,117.6631982,115.4783127,114.8490419,113.6461642,111.6592283,109.4770949,107.5312395
431.8163084,428.7518014,433.7973474,453.8014807,477.9487957,491.3729893,495.3639815,494.1505515,488.6693047,476.6359457,454.4435503,429.1527382,440.7,397,371.5557623,374.8386093,464,360.5306526,332.5649125,317.7500798,298.806524,257.2915678,212,216.7555828,212.4098873,207.5189969,194.6707595,160.8007962,129.5258635,120.4452985,118.9144452,118.4116782,117.4006871,115.496673,113.5279552,112.2329583
437.7144733,444.4112117,463.0812323,486.16281,500.8249285,506.996997,509.1087332,509.5001175,508.6323658,504.9247665,489.2018586,452.8362882,423.4833334,361,390.23768,393.3664914,402.9270334,400.3128688,462,370.6976677,317.5418805,264.2511974,232.3900475,222.7104574,217.8815033,211.6551687,193.5564466,152.8781435,126.2509237,120.2928093,119.4010145,119.1016131,118.0341923,115.5519297,113.4451815,112.5571159
451.2143122,468.1266985,489.3106649,504.3085847,511.5288176,514.6376475,516.2318144,517.4217634,518.6546311,520.182018,553,474.7794055,458,424.7472149,409.1666117,404.7472503,407.8492343,412.5485278,413.8634622,390.1922146,339.3829671,282.2748608,246.2730061,230.8148994,223.0449208,213.7853045,188.2285378,144.8904655,124.0927341,120.0131968,119.4336417,119.7,117.881782,114.5333678,112.629277,112.2261648
470.9887812,490.0587106,504.8237422,512.6863417,516.2077623,517.8529636,518.7912383,519.3824722,519.4484032,517.6225681,506.8233496,480.7819195,484,449.6833458,430.5357029,418.1233031,414.1738924,414.8894102,411.5012631,393.0479987,352.9059461,301.5557821,262.5015253,241.2292223,228.9101828,214.3251115,180.8371113,139.3855683,123.0794779,119.8351883,119.233481,118.7615697,116.8376543,113.4949855,111.7,112.0288299
489.7221814,503.9047623,512.2025852,516.0881995,517.7247589,518.3258147,518.2935789,517.4925845,515.1728772,509.3851118,497.0422147,481.2765377,471.088849,459.9329518,444.9852354,430.7209198,421.2624586,416.5390798,409.9434376,393.1742642,360.6954998,317.3131847,278.7043236,252.9406664,235.2072449,213.448435,173.6273051,136.1803163,122.6751301,119.6494313,118.7927759,117.828634,115.7066168,113.263231,112.2476517,112.0545621
502.3427221,510.8986255,515.1806241,516.9452945,517.4114249,517.0871769,515.9918121,513.7635923,509.6147924,502.4074166,491.8834752,480.9414405,472.3436075,463.7230386,452.6714599,439.9791034,428.3176951,419.34226,409.7914334,393.4711978,365.9239149,329.2596918,293.0607682,264.5304447,241.1593939,211.5000768,167.8590275,134.4541361,122.5327892,119.4060911,118.2150196,116.9341274,115.0532708,113.3235645,112.4664316,112.1712665
509.1976681,513.8740171,515.8908033,516.4037443,516.0121964,514.8763448,512.8608401,509.605106,504.6030891,497.5227609,488.9380165,480.5104517,473.1603226,465.8027704,456.9361033,446.1513355,434.4144605,423.1003273,411.1540503,394.6582638,370.1817128,338.4267155,304.9703701,274.8374918,246.025762,209.0041703,163.7349092,133.574231,122.4943398,119.1310159,117.6486723,116.2715627,114.7130807,113.406399,112.6540062,112.3078915
512.3593493,514.7003149,515.3873217,515.0687786,514.0125966,512.2268491,509.5536025,505.7438162,500.5840389,494.1450287,487.0248669,480.09812,473.6826608,467.1714623,459.5951148,450.2876104,439.2717455,427.1475986,413.699163,396.8345287,374.1984225,345.7819273,314.5655672,283.2617329,249.4283868,206.4261281,160.9629768,133.1749944,122.5088581,118.8773183,117.1854534,115.8265021,114.5263485,113.4775744,112.8082053,112.4418275
